"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year","depth","lon","lat","sat","satcut"
"2280","Edwards",-32.6,"BELPRE NW",1994-03-22,375629099075901,47,0,c(-99.132617, 37.942033),"1994","71-0",-99.132617,37.942033,143.953064,"132-197"
"2281","Edwards",-33.96,"BELPRE NW",1994-06-09,375629099075901,47,0,c(-99.132617, 37.942033),"1994","71-0",-99.132617,37.942033,143.953064,"132-197"
"2282","Edwards",-36.28,"BELPRE NW",1994-09-16,375629099075901,47,0,c(-99.132617, 37.942033),"1994","71-0",-99.132617,37.942033,143.953064,"132-197"
"2283","Edwards",-35.64,"BELPRE NW",1994-12-16,375629099075901,47,0,c(-99.132617, 37.942033),"1994","71-0",-99.132617,37.942033,143.953064,"132-197"
"2284","Edwards",-35.41,"BELPRE NW",1995-01-26,375629099075901,47,0,c(-99.132617, 37.942033),"1995","71-0",-99.132617,37.942033,143.953064,"132-197"
"2285","Edwards",-35.38,"BELPRE NW",1995-03-10,375629099075901,47,0,c(-99.132617, 37.942033),"1995","71-0",-99.132617,37.942033,143.953064,"132-197"
"2286","Edwards",-34.61,"BELPRE NW",1995-06-14,375629099075901,47,0,c(-99.132617, 37.942033),"1995","71-0",-99.132617,37.942033,143.953064,"132-197"
"2287","Edwards",-34.64,"BELPRE NW",1995-12-15,375629099075901,47,0,c(-99.132617, 37.942033),"1995","71-0",-99.132617,37.942033,143.953064,"132-197"
"2288","Edwards",-34.53,"BELPRE NW",1996-01-22,375629099075901,47,0,c(-99.132617, 37.942033),"1996","71-0",-99.132617,37.942033,143.953064,"132-197"
"2289","Edwards",-34.28,"BELPRE NW",1996-03-14,375629099075901,47,0,c(-99.132617, 37.942033),"1996","71-0",-99.132617,37.942033,143.953064,"132-197"
"2290","Edwards",-31.73,"BELPRE NW",1997-01-16,375629099075901,47,0,c(-99.132617, 37.942033),"1997","71-0",-99.132617,37.942033,143.953064,"132-197"
"2291","Edwards",-30.88,"BELPRE NW",1998-01-15,375629099075901,47,0,c(-99.132617, 37.942033),"1998","71-0",-99.132617,37.942033,143.953064,"132-197"
"2292","Edwards",-30.78,"BELPRE NW",1999-01-14,375629099075901,47,0,c(-99.132617, 37.942033),"1999","71-0",-99.132617,37.942033,143.953064,"132-197"
"2293","Edwards",-30.19,"BELPRE NW",2000-01-13,375629099075901,47,0,c(-99.132617, 37.942033),"2000","71-0",-99.132617,37.942033,143.953064,"132-197"
"2294","Edwards",-31.26,"BELPRE NW",2001-01-11,375629099075901,47,0,c(-99.132617, 37.942033),"2001","71-0",-99.132617,37.942033,143.953064,"132-197"
"2295","Edwards",-32.64,"BELPRE NW",2002-01-07,375629099075901,47,0,c(-99.132617, 37.942033),"2002","71-0",-99.132617,37.942033,143.953064,"132-197"
"2296","Edwards",-35.54,"BELPRE NW",2003-01-07,375629099075901,47,0,c(-99.132617, 37.942033),"2003","71-0",-99.132617,37.942033,143.953064,"132-197"
"2297","Edwards",-37.51,"BELPRE NW",2004-01-08,375629099075901,47,0,c(-99.132617, 37.942033),"2004","71-0",-99.132617,37.942033,143.953064,"132-197"
"2298","Edwards",-37.84,"BELPRE NW",2005-01-11,375629099075901,47,0,c(-99.132617, 37.942033),"2005","71-0",-99.132617,37.942033,143.953064,"132-197"
"2299","Edwards",-38.15,"BELPRE NW",2006-01-09,375629099075901,47,0,c(-99.132617, 37.942033),"2006","71-0",-99.132617,37.942033,143.953064,"132-197"
"2300","Edwards",-38.67,"BELPRE NW",2006-05-04,375629099075901,47,0,c(-99.132617, 37.942033),"2006","71-0",-99.132617,37.942033,143.953064,"132-197"
"2301","Edwards",-40.27,"BELPRE NW",2006-10-17,375629099075901,47,0,c(-99.132617, 37.942033),"2006","71-0",-99.132617,37.942033,143.953064,"132-197"
"2302","Edwards",-39.87,"BELPRE NW",2007-01-03,375629099075901,47,0,c(-99.132617, 37.942033),"2007","71-0",-99.132617,37.942033,143.953064,"132-197"
"2303","Edwards",-36.94,"BELPRE NW",2008-01-14,375629099075901,47,0,c(-99.132617, 37.942033),"2008","71-0",-99.132617,37.942033,143.953064,"132-197"
"2304","Edwards",-35.83,"BELPRE NW",2009-01-07,375629099075901,47,0,c(-99.132617, 37.942033),"2009","71-0",-99.132617,37.942033,143.953064,"132-197"
"2305","Edwards",-34.34,"BELPRE NW",2010-01-20,375629099075901,47,0,c(-99.132617, 37.942033),"2010","71-0",-99.132617,37.942033,143.953064,"132-197"
"2306","Edwards",-34.39,"BELPRE NW",2011-01-03,375629099075901,47,0,c(-99.132617, 37.942033),"2011","71-0",-99.132617,37.942033,143.953064,"132-197"
"2307","Edwards",-37.67,"BELPRE NW",2012-01-11,375629099075901,47,0,c(-99.132617, 37.942033),"2012","71-0",-99.132617,37.942033,143.953064,"132-197"
"2308","Edwards",-39.56,"BELPRE NW",2013-01-24,375629099075901,47,0,c(-99.132617, 37.942033),"2013","71-0",-99.132617,37.942033,143.953064,"132-197"
"2309","Edwards",-39.96,"BELPRE NW",2014-01-14,375629099075901,47,0,c(-99.132617, 37.942033),"2014","71-0",-99.132617,37.942033,143.953064,"132-197"
"2310","Edwards",-40.81,"BELPRE NW",2015-01-13,375629099075901,47,0,c(-99.132617, 37.942033),"2015","71-0",-99.132617,37.942033,143.953064,"132-197"
"2311","Edwards",-41.87,"BELPRE NW",2016-01-04,375629099075901,47,0,c(-99.132617, 37.942033),"2016","71-0",-99.132617,37.942033,143.953064,"132-197"
"2312","Edwards",-41.14,"BELPRE NW",2017-01-11,375629099075901,47,0,c(-99.132617, 37.942033),"2017","71-0",-99.132617,37.942033,143.953064,"132-197"
"2313","Edwards",-41.24,"BELPRE NW",2018-01-23,375629099075901,47,0,c(-99.132617, 37.942033),"2018","71-0",-99.132617,37.942033,143.953064,"132-197"
"2314","Edwards",-41.2,"BELPRE NW",2019-01-16,375629099075901,47,0,c(-99.132617, 37.942033),"2019","71-0",-99.132617,37.942033,143.953064,"132-197"
"2315","Edwards",-38.97,"BELPRE NW",2020-01-07,375629099075901,47,0,c(-99.132617, 37.942033),"2020","71-0",-99.132617,37.942033,143.953064,"132-197"
"2316","Edwards",-38.48,"BELPRE NW",2021-01-07,375629099075901,47,0,c(-99.132617, 37.942033),"2021","71-0",-99.132617,37.942033,143.953064,"132-197"
"2317","Edwards",-38.45,"BELPRE NW",2022-01-13,375629099075901,47,0,c(-99.132617, 37.942033),"2022","71-0",-99.132617,37.942033,143.953064,"132-197"
"2318","Edwards",-40.53,"BELPRE NW",2023-01-19,375629099075901,47,0,c(-99.132617, 37.942033),"2023","71-0",-99.132617,37.942033,143.953064,"132-197"
"2319","Edwards",-41.94,"BELPRE NW",2024-01-02,375629099075901,47,0,c(-99.132617, 37.942033),"2024","71-0",-99.132617,37.942033,143.953064,"132-197"
"2320","Edwards",-42.71,"BELPRE NW",2024-12-30,375629099075901,47,0,c(-99.132617, 37.942033),"2024","71-0",-99.132617,37.942033,143.953064,"132-197"
"2321","Edwards",-41.6,"BELPRE NW",2025-12-29,375629099075901,47,0,c(-99.132617, 37.942033),"2025","71-0",-99.132617,37.942033,143.953064,"132-197"
"2322","Edwards",-19.43,"Trousdale",1985-01-22,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2323","Edwards",-19.39,"Trousdale",1985-02-20,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2324","Edwards",-19.1,"Trousdale",1985-03-27,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2325","Edwards",-18.86,"Trousdale",1985-05-02,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2326","Edwards",-18.27,"Trousdale",1985-06-10,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2327","Edwards",-18.81,"Trousdale",1985-07-09,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2328","Edwards",-19.61,"Trousdale",1985-08-06,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2329","Edwards",-20.1,"Trousdale",1985-09-03,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2330","Edwards",-20.06,"Trousdale",1985-10-03,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2331","Edwards",-18.81,"Trousdale",1985-11-04,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2332","Edwards",-18.67,"Trousdale",1985-12-03,375211099012402,47,0,c(-99.022799, 37.869448),"1985","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2333","Edwards",-18.68,"Trousdale",1986-01-06,375211099012402,47,0,c(-99.022799, 37.869448),"1986","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2334","Edwards",-18.7,"Trousdale",1986-02-18,375211099012402,47,0,c(-99.022799, 37.869448),"1986","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2335","Edwards",-18.72,"Trousdale",1986-03-07,375211099012402,47,0,c(-99.022799, 37.869448),"1986","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2336","Edwards",-18.7,"Trousdale",1986-04-03,375211099012402,47,0,c(-99.022799, 37.869448),"1986","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2337","Edwards",-19,"Trousdale",1986-05-02,375211099012402,47,0,c(-99.022799, 37.869448),"1986","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2338","Edwards",-20.5,"Trousdale",1986-08-05,375211099012402,47,0,c(-99.022799, 37.869448),"1986","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2339","Edwards",-18.76,"Trousdale",1986-09-05,375211099012402,47,0,c(-99.022799, 37.869448),"1986","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2340","Edwards",-18.81,"Trousdale",1986-10-09,375211099012402,47,0,c(-99.022799, 37.869448),"1986","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2341","Edwards",-18.61,"Trousdale",1986-11-06,375211099012402,47,0,c(-99.022799, 37.869448),"1986","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2342","Edwards",-18.6,"Trousdale",1986-12-04,375211099012402,47,0,c(-99.022799, 37.869448),"1986","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2343","Edwards",-18.47,"Trousdale",1987-01-02,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2344","Edwards",-18.48,"Trousdale",1987-02-18,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2345","Edwards",-18.33,"Trousdale",1987-03-11,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2346","Edwards",-15.56,"Trousdale",1987-04-15,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2347","Edwards",-14.56,"Trousdale",1987-05-15,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2348","Edwards",-14.04,"Trousdale",1987-06-18,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2349","Edwards",-10.39,"Trousdale",1987-07-15,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2350","Edwards",-12.55,"Trousdale",1987-08-14,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2351","Edwards",-13.27,"Trousdale",1987-09-01,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2352","Edwards",-14.05,"Trousdale",1987-11-11,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2353","Edwards",-14.15,"Trousdale",1987-12-09,375211099012402,47,0,c(-99.022799, 37.869448),"1987","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2354","Edwards",-14.41,"Trousdale",1988-01-05,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2355","Edwards",-14.5,"Trousdale",1988-02-17,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2356","Edwards",-14.55,"Trousdale",1988-03-18,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2357","Edwards",-14.42,"Trousdale",1988-04-13,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2358","Edwards",-14.81,"Trousdale",1988-05-12,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2359","Edwards",-15.2,"Trousdale",1988-06-08,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2360","Edwards",-16.65,"Trousdale",1988-07-06,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2361","Edwards",-17.24,"Trousdale",1988-08-01,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2362","Edwards",-18.68,"Trousdale",1988-09-09,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2363","Edwards",-18.88,"Trousdale",1988-10-07,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2364","Edwards",-19.07,"Trousdale",1988-11-03,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2365","Edwards",-19.02,"Trousdale",1988-12-07,375211099012402,47,0,c(-99.022799, 37.869448),"1988","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2366","Edwards",-18.97,"Trousdale",1989-01-04,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2367","Edwards",-19.01,"Trousdale",1989-02-07,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2368","Edwards",-18.98,"Trousdale",1989-03-04,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2369","Edwards",-19.04,"Trousdale",1989-04-03,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2370","Edwards",-19.45,"Trousdale",1989-05-04,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2371","Edwards",-19.11,"Trousdale",1989-06-07,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2372","Edwards",-17.34,"Trousdale",1989-07-05,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2373","Edwards",-18.93,"Trousdale",1989-08-09,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2374","Edwards",-19.4,"Trousdale",1989-09-01,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2375","Edwards",-19.67,"Trousdale",1989-10-04,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2376","Edwards",-19.66,"Trousdale",1989-11-01,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2377","Edwards",-19.4,"Trousdale",1989-12-05,375211099012402,47,0,c(-99.022799, 37.869448),"1989","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2378","Edwards",-19.39,"Trousdale",1990-01-02,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2379","Edwards",-19.41,"Trousdale",1990-02-07,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2380","Edwards",-19.38,"Trousdale",1990-03-05,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2381","Edwards",-19.2,"Trousdale",1990-04-05,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2382","Edwards",-19.09,"Trousdale",1990-05-02,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2383","Edwards",-18.55,"Trousdale",1990-06-01,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2384","Edwards",-19.57,"Trousdale",1990-07-05,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2385","Edwards",-20.59,"Trousdale",1990-08-07,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2386","Edwards",-21.11,"Trousdale",1990-09-06,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2387","Edwards",-20.62,"Trousdale",1990-10-11,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2388","Edwards",-20.96,"Trousdale",1990-11-07,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2389","Edwards",-20.87,"Trousdale",1990-12-05,375211099012402,47,0,c(-99.022799, 37.869448),"1990","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2390","Edwards",-20.85,"Trousdale",1991-01-09,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2391","Edwards",-20.8,"Trousdale",1991-02-01,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2392","Edwards",-20.83,"Trousdale",1991-03-08,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2393","Edwards",-20.76,"Trousdale",1991-04-11,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2394","Edwards",-20.94,"Trousdale",1991-05-08,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2395","Edwards",-20.51,"Trousdale",1991-06-05,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2396","Edwards",-21.28,"Trousdale",1991-07-01,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2397","Edwards",-22.05,"Trousdale",1991-08-07,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2398","Edwards",-22.25,"Trousdale",1991-09-04,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2399","Edwards",-22.38,"Trousdale",1991-10-02,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2400","Edwards",-22.42,"Trousdale",1991-11-07,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2401","Edwards",-22.27,"Trousdale",1991-12-05,375211099012402,47,0,c(-99.022799, 37.869448),"1991","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2402","Edwards",-22.17,"Trousdale",1992-01-03,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2403","Edwards",-21.99,"Trousdale",1992-02-07,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2404","Edwards",-21.85,"Trousdale",1992-03-05,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2405","Edwards",-21.8,"Trousdale",1992-04-01,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2406","Edwards",-22.12,"Trousdale",1992-05-06,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2407","Edwards",-21.4,"Trousdale",1992-06-24,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2408","Edwards",-20.81,"Trousdale",1992-07-22,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2409","Edwards",-20.61,"Trousdale",1992-08-20,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2410","Edwards",-20.66,"Trousdale",1992-09-16,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2411","Edwards",-20.68,"Trousdale",1992-10-13,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2412","Edwards",-20.53,"Trousdale",1992-11-12,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2413","Edwards",-20.32,"Trousdale",1992-12-22,375211099012402,47,0,c(-99.022799, 37.869448),"1992","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2414","Edwards",-20.12,"Trousdale",1993-01-22,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2415","Edwards",-19.64,"Trousdale",1993-02-22,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2416","Edwards",-18.68,"Trousdale",1993-03-19,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2417","Edwards",-18.2,"Trousdale",1993-04-16,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2418","Edwards",-16.89,"Trousdale",1993-05-20,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2419","Edwards",-16.76,"Trousdale",1993-06-11,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2420","Edwards",-15.59,"Trousdale",1993-07-12,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2421","Edwards",-13.65,"Trousdale",1993-08-09,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2422","Edwards",-14.85,"Trousdale",1993-09-08,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2423","Edwards",-15.35,"Trousdale",1993-10-06,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2424","Edwards",-23.94,"Trousdale",1993-11-04,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2425","Edwards",-15.57,"Trousdale",1993-12-02,375211099012402,47,0,c(-99.022799, 37.869448),"1993","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2426","Edwards",-15.72,"Trousdale",1994-01-04,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2427","Edwards",-15.7,"Trousdale",1994-02-03,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2428","Edwards",-15.9,"Trousdale",1994-03-01,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2429","Edwards",-16.12,"Trousdale",1994-03-29,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2430","Edwards",-16.15,"Trousdale",1994-05-05,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2431","Edwards",-16.89,"Trousdale",1994-05-27,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2432","Edwards",-18.04,"Trousdale",1994-06-29,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2433","Edwards",-18.87,"Trousdale",1994-07-28,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2434","Edwards",-19.68,"Trousdale",1994-08-25,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2435","Edwards",-19.92,"Trousdale",1994-09-23,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2436","Edwards",-19.94,"Trousdale",1994-10-18,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2437","Edwards",-19.66,"Trousdale",1994-11-16,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2438","Edwards",-19.6,"Trousdale",1994-12-15,375211099012402,47,0,c(-99.022799, 37.869448),"1994","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2439","Edwards",-19.55,"Trousdale",1995-01-13,375211099012402,47,0,c(-99.022799, 37.869448),"1995","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2440","Edwards",-19.51,"Trousdale",1995-02-08,375211099012402,47,0,c(-99.022799, 37.869448),"1995","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2441","Edwards",-19.43,"Trousdale",1995-03-10,375211099012402,47,0,c(-99.022799, 37.869448),"1995","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2442","Edwards",-19.34,"Trousdale",1995-04-07,375211099012402,47,0,c(-99.022799, 37.869448),"1995","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2443","Edwards",-19.29,"Trousdale",1995-05-02,375211099012402,47,0,c(-99.022799, 37.869448),"1995","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2444","Edwards",-9.82,"Trousdale",1995-06-02,375211099012402,47,0,c(-99.022799, 37.869448),"1995","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2445","Edwards",-11.03,"Trousdale",1995-06-29,375211099012402,47,0,c(-99.022799, 37.869448),"1995","71-0",-99.022799,37.869448,174.2202911,"132-197"
"2446","Edwards",-12.46,"Trousdale",1995-07-27,375211099012402,47,0,c(-99.022799, 37.869448),"1995","71-0",-99.022799,37.869448,174.2202911,"132-197"
