"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year","depth","lon","lat","sat","satcut"
"347","Cherokee",-194.68,"Neutral",2008-03-17,370437094481001,21,0,c(-94.80408, 37.075431),"2008","215-144",-94.80408,37.075431,NA,NA
"348","Cherokee",-191.18,"Neutral",2008-06-12,370437094481001,21,0,c(-94.80408, 37.075431),"2008","215-144",-94.80408,37.075431,NA,NA
"349","Cherokee",-194.67,"Neutral",2008-09-11,370437094481001,21,0,c(-94.80408, 37.075431),"2008","215-144",-94.80408,37.075431,NA,NA
"350","Cherokee",-195.21,"Neutral",2008-12-11,370437094481001,21,0,c(-94.80408, 37.075431),"2008","215-144",-94.80408,37.075431,NA,NA
"351","Cherokee",-180.27,"Neutral",2009-03-11,370437094481001,21,0,c(-94.80408, 37.075431),"2009","215-144",-94.80408,37.075431,NA,NA
"352","Cherokee",-184.3,"Neutral",2009-06-10,370437094481001,21,0,c(-94.80408, 37.075431),"2009","215-144",-94.80408,37.075431,NA,NA
"353","Cherokee",-187.5,"Neutral",2009-09-09,370437094481001,21,0,c(-94.80408, 37.075431),"2009","215-144",-94.80408,37.075431,NA,NA
"354","Cherokee",-190.12,"Neutral",2009-12-09,370437094481001,21,0,c(-94.80408, 37.075431),"2009","215-144",-94.80408,37.075431,NA,NA
"355","Cherokee",-192.52,"Neutral",2010-03-10,370437094481001,21,0,c(-94.80408, 37.075431),"2010","215-144",-94.80408,37.075431,NA,NA
"356","Cherokee",-190.17,"Neutral",2010-06-09,370437094481001,21,0,c(-94.80408, 37.075431),"2010","215-144",-94.80408,37.075431,NA,NA
"357","Cherokee",-187.9,"Neutral",2010-09-09,370437094481001,21,0,c(-94.80408, 37.075431),"2010","215-144",-94.80408,37.075431,NA,NA
"358","Cherokee",-198.26,"Neutral",2010-12-08,370437094481001,21,0,c(-94.80408, 37.075431),"2010","215-144",-94.80408,37.075431,NA,NA
"359","Cherokee",-184.91,"Neutral",2011-03-08,370437094481001,21,0,c(-94.80408, 37.075431),"2011","215-144",-94.80408,37.075431,NA,NA
"360","Cherokee",-194.02,"Neutral",2011-06-08,370437094481001,21,0,c(-94.80408, 37.075431),"2011","215-144",-94.80408,37.075431,NA,NA
"361","Cherokee",-193.36,"Neutral",2011-09-06,370437094481001,21,0,c(-94.80408, 37.075431),"2011","215-144",-94.80408,37.075431,NA,NA
"362","Cherokee",-193.46,"Neutral",2011-12-12,370437094481001,21,0,c(-94.80408, 37.075431),"2011","215-144",-94.80408,37.075431,NA,NA
"363","Cherokee",-178.91,"Neutral",2012-03-13,370437094481001,21,0,c(-94.80408, 37.075431),"2012","215-144",-94.80408,37.075431,NA,NA
"364","Cherokee",-206.88,"Neutral",2012-06-06,370437094481001,21,0,c(-94.80408, 37.075431),"2012","215-144",-94.80408,37.075431,NA,NA
"365","Cherokee",-184.73,"Neutral",2012-09-06,370437094481001,21,0,c(-94.80408, 37.075431),"2012","215-144",-94.80408,37.075431,NA,NA
"366","Cherokee",-172.73,"Neutral",2013-03-13,370437094481001,21,0,c(-94.80408, 37.075431),"2013","215-144",-94.80408,37.075431,NA,NA
"367","Cherokee",-183.33,"Neutral",2013-06-11,370437094481001,21,0,c(-94.80408, 37.075431),"2013","215-144",-94.80408,37.075431,NA,NA
"368","Cherokee",-185.9,"Neutral",2013-09-17,370437094481001,21,0,c(-94.80408, 37.075431),"2013","215-144",-94.80408,37.075431,NA,NA
"369","Cherokee",-190.73,"Neutral",2013-12-18,370437094481001,21,0,c(-94.80408, 37.075431),"2013","215-144",-94.80408,37.075431,NA,NA
"370","Cherokee",-182.33,"Neutral",2014-03-13,370437094481001,21,0,c(-94.80408, 37.075431),"2014","215-144",-94.80408,37.075431,NA,NA
"371","Cherokee",-149.76,"Neutral",2014-12-10,370437094481001,21,0,c(-94.80408, 37.075431),"2014","215-144",-94.80408,37.075431,NA,NA
"372","Cherokee",-153.15,"Neutral",2015-03-09,370437094481001,21,0,c(-94.80408, 37.075431),"2015","215-144",-94.80408,37.075431,NA,NA
"373","Cherokee",-163.01,"Neutral",2015-06-11,370437094481001,21,0,c(-94.80408, 37.075431),"2015","215-144",-94.80408,37.075431,NA,NA
"374","Cherokee",-148.9,"Neutral",2015-10-21,370437094481001,21,0,c(-94.80408, 37.075431),"2015","215-144",-94.80408,37.075431,NA,NA
"375","Cherokee",-149.1,"Neutral",2016-01-27,370437094481001,21,0,c(-94.80408, 37.075431),"2016","215-144",-94.80408,37.075431,NA,NA
"376","Cherokee",-147.5,"Neutral",2016-05-05,370437094481001,21,0,c(-94.80408, 37.075431),"2016","215-144",-94.80408,37.075431,NA,NA
"377","Cherokee",-141.8,"Neutral",2016-10-10,370437094481001,21,0,c(-94.80408, 37.075431),"2016","143-72",-94.80408,37.075431,NA,NA
"378","Cherokee",-141.6,"Neutral",2017-01-30,370437094481001,21,0,c(-94.80408, 37.075431),"2017","143-72",-94.80408,37.075431,NA,NA
"379","Cherokee",-144.3,"Neutral",2017-05-05,370437094481001,21,0,c(-94.80408, 37.075431),"2017","215-144",-94.80408,37.075431,NA,NA
"380","Cherokee",-140.6,"Neutral",2017-10-10,370437094481001,21,0,c(-94.80408, 37.075431),"2017","143-72",-94.80408,37.075431,NA,NA
"381","Cherokee",-149.73,"Neutral",2018-01-30,370437094481001,21,0,c(-94.80408, 37.075431),"2018","215-144",-94.80408,37.075431,NA,NA
"382","Cherokee",-143.83,"Neutral",2018-05-18,370437094481001,21,0,c(-94.80408, 37.075431),"2018","143-72",-94.80408,37.075431,NA,NA
"383","Cherokee",-151.73,"Neutral",2018-10-11,370437094481001,21,0,c(-94.80408, 37.075431),"2018","215-144",-94.80408,37.075431,NA,NA
"384","Cherokee",-148.53,"Neutral",2019-01-25,370437094481001,21,0,c(-94.80408, 37.075431),"2019","215-144",-94.80408,37.075431,NA,NA
"385","Cherokee",-166.33,"Neutral",2019-05-15,370437094481001,21,0,c(-94.80408, 37.075431),"2019","215-144",-94.80408,37.075431,NA,NA
"386","Cherokee",-149.23,"Neutral",2019-10-08,370437094481001,21,0,c(-94.80408, 37.075431),"2019","215-144",-94.80408,37.075431,NA,NA
"387","Cherokee",-169.85,"Neutral",2020-01-30,370437094481001,21,0,c(-94.80408, 37.075431),"2020","215-144",-94.80408,37.075431,NA,NA
"388","Cherokee",-160.73,"Neutral",2020-05-27,370437094481001,21,0,c(-94.80408, 37.075431),"2020","215-144",-94.80408,37.075431,NA,NA
"389","Cherokee",-177.7,"Neutral",2021-01-22,370437094481001,21,0,c(-94.80408, 37.075431),"2021","215-144",-94.80408,37.075431,NA,NA
"390","Cherokee",-160.23,"Neutral",2021-12-10,370437094481001,21,0,c(-94.80408, 37.075431),"2021","215-144",-94.80408,37.075431,NA,NA
"391","Cherokee",-176.93,"Neutral",2022-06-23,370437094481001,21,0,c(-94.80408, 37.075431),"2022","215-144",-94.80408,37.075431,NA,NA
"392","Cherokee",-40,NA,1981-08-13,370103094511301,21,0,c(-94.855333, 37.017676),"1981","71-0",-94.855333,37.017676,NA,NA
"393","Cherokee",-40,NA,1981-11-19,370103094511301,21,0,c(-94.855333, 37.017676),"1981","71-0",-94.855333,37.017676,NA,NA
"394","Cherokee",-40,NA,1981-12-09,370103094511301,21,0,c(-94.855333, 37.017676),"1981","71-0",-94.855333,37.017676,NA,NA
"395","Cherokee",-40,NA,1982-03-18,370103094511301,21,0,c(-94.855333, 37.017676),"1982","71-0",-94.855333,37.017676,NA,NA
"396","Cherokee",-60,NA,1981-11-20,370213094472501,21,0,c(-94.789291, 37.035664),"1981","71-0",-94.789291,37.035664,NA,NA
"397","Cherokee",-50,NA,1982-03-16,370213094472501,21,0,c(-94.789291, 37.035664),"1982","71-0",-94.789291,37.035664,NA,NA
"398","Cherokee",-258,"BAXTER SPRINGS",1956-03-01,370215094440301,21,0,c(-94.72917, 37.036502),"1956","287-216",-94.72917,37.036502,NA,NA
"399","Cherokee",-394.25,"BAXTER SPRINGS",1956-07-11,370215094440301,21,0,c(-94.72917, 37.036502),"1956","431-360",-94.72917,37.036502,NA,NA
"400","Cherokee",-382.62,"BAXTER SPRINGS",1956-07-31,370215094440301,21,0,c(-94.72917, 37.036502),"1956","431-360",-94.72917,37.036502,NA,NA
"401","Cherokee",-384.27,"BAXTER SPRINGS",1956-08-29,370215094440301,21,0,c(-94.72917, 37.036502),"1956","431-360",-94.72917,37.036502,NA,NA
"402","Cherokee",-368.25,"BAXTER SPRINGS",1956-11-05,370215094440301,21,0,c(-94.72917, 37.036502),"1956","431-360",-94.72917,37.036502,NA,NA
"403","Cherokee",-382.55,"BAXTER SPRINGS",1956-11-30,370215094440301,21,0,c(-94.72917, 37.036502),"1956","431-360",-94.72917,37.036502,NA,NA
"404","Cherokee",-381.95,"BAXTER SPRINGS",1956-12-03,370215094440301,21,0,c(-94.72917, 37.036502),"1956","431-360",-94.72917,37.036502,NA,NA
"405","Cherokee",-380.15,"BAXTER SPRINGS",1957-01-03,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"406","Cherokee",-381.15,"BAXTER SPRINGS",1957-02-05,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"407","Cherokee",-379.98,"BAXTER SPRINGS",1957-02-28,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"408","Cherokee",-380.24,"BAXTER SPRINGS",1957-04-03,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"409","Cherokee",-378.24,"BAXTER SPRINGS",1957-05-01,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"410","Cherokee",-379.15,"BAXTER SPRINGS",1957-06-05,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"411","Cherokee",-378.23,"BAXTER SPRINGS",1957-07-01,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"412","Cherokee",-380.22,"BAXTER SPRINGS",1957-08-02,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"413","Cherokee",-379.84,"BAXTER SPRINGS",1957-09-03,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"414","Cherokee",-380.25,"BAXTER SPRINGS",1957-10-02,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"415","Cherokee",-380.75,"BAXTER SPRINGS",1957-11-01,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"416","Cherokee",-379.05,"BAXTER SPRINGS",1957-12-02,370215094440301,21,0,c(-94.72917, 37.036502),"1957","431-360",-94.72917,37.036502,NA,NA
"417","Cherokee",-255.89,"BAXTER SPRINGS",1960-07-05,370215094440301,21,0,c(-94.72917, 37.036502),"1960","287-216",-94.72917,37.036502,NA,NA
"418","Cherokee",-262.4,"BAXTER SPRINGS",1961-07-18,370215094440301,21,0,c(-94.72917, 37.036502),"1961","287-216",-94.72917,37.036502,NA,NA
"419","Cherokee",-252,"BAXTER SPRINGS",1961-12-26,370215094440301,21,0,c(-94.72917, 37.036502),"1961","287-216",-94.72917,37.036502,NA,NA
"420","Cherokee",-261.64,"BAXTER SPRINGS",1962-11-24,370215094440301,21,0,c(-94.72917, 37.036502),"1962","287-216",-94.72917,37.036502,NA,NA
"421","Cherokee",-242.12,"BAXTER SPRINGS",1965-05-13,370215094440301,21,0,c(-94.72917, 37.036502),"1965","287-216",-94.72917,37.036502,NA,NA
"422","Cherokee",-105.7,"BAXTER SPRINGS",2004-05-26,370659094403601,21,0,c(-94.674931, 37.117084),"2004","143-72",-94.674931,37.117084,NA,NA
"423","Cherokee",-97.43,"BAXTER SPRINGS",2004-12-08,370659094403601,21,0,c(-94.674931, 37.117084),"2004","143-72",-94.674931,37.117084,NA,NA
"424","Cherokee",-109.45,"BAXTER SPRINGS",2006-02-28,370659094403601,21,0,c(-94.674931, 37.117084),"2006","143-72",-94.674931,37.117084,NA,NA
"425","Cherokee",-113.6,"BAXTER SPRINGS",2006-09-21,370659094403601,21,0,c(-94.674931, 37.117084),"2006","143-72",-94.674931,37.117084,NA,NA
"426","Cherokee",-115.7,"BAXTER SPRINGS",2006-12-13,370659094403601,21,0,c(-94.674931, 37.117084),"2006","143-72",-94.674931,37.117084,NA,NA
"427","Cherokee",-117.39,"BAXTER SPRINGS",2007-03-15,370659094403601,21,0,c(-94.674931, 37.117084),"2007","143-72",-94.674931,37.117084,NA,NA
"428","Cherokee",-108.2,"BAXTER SPRINGS",2007-06-14,370659094403601,21,0,c(-94.674931, 37.117084),"2007","143-72",-94.674931,37.117084,NA,NA
"429","Cherokee",-102.41,"BAXTER SPRINGS",2007-09-13,370659094403601,21,0,c(-94.674931, 37.117084),"2007","143-72",-94.674931,37.117084,NA,NA
"430","Cherokee",-101.61,"BAXTER SPRINGS",2007-12-20,370659094403601,21,0,c(-94.674931, 37.117084),"2007","143-72",-94.674931,37.117084,NA,NA
"431","Cherokee",-105.25,"BAXTER SPRINGS",2008-03-17,370659094403601,21,0,c(-94.674931, 37.117084),"2008","143-72",-94.674931,37.117084,NA,NA
"432","Cherokee",-105.34,"BAXTER SPRINGS",2008-06-12,370659094403601,21,0,c(-94.674931, 37.117084),"2008","143-72",-94.674931,37.117084,NA,NA
"433","Cherokee",-109.54,"BAXTER SPRINGS",2008-09-10,370659094403601,21,0,c(-94.674931, 37.117084),"2008","143-72",-94.674931,37.117084,NA,NA
"434","Cherokee",-107.92,"BAXTER SPRINGS",2008-12-09,370659094403601,21,0,c(-94.674931, 37.117084),"2008","143-72",-94.674931,37.117084,NA,NA
"435","Cherokee",-107,"BAXTER SPRINGS",2009-03-11,370659094403601,21,0,c(-94.674931, 37.117084),"2009","143-72",-94.674931,37.117084,NA,NA
"436","Cherokee",-102.15,"BAXTER SPRINGS",2009-06-10,370659094403601,21,0,c(-94.674931, 37.117084),"2009","143-72",-94.674931,37.117084,NA,NA
"437","Cherokee",-103.39,"BAXTER SPRINGS",2009-09-09,370659094403601,21,0,c(-94.674931, 37.117084),"2009","143-72",-94.674931,37.117084,NA,NA
"438","Cherokee",-99.15,"BAXTER SPRINGS",2009-12-08,370659094403601,21,0,c(-94.674931, 37.117084),"2009","143-72",-94.674931,37.117084,NA,NA
"439","Cherokee",-97.81,"BAXTER SPRINGS",2010-03-09,370659094403601,21,0,c(-94.674931, 37.117084),"2010","143-72",-94.674931,37.117084,NA,NA
"440","Cherokee",-91.75,"BAXTER SPRINGS",2010-06-08,370659094403601,21,0,c(-94.674931, 37.117084),"2010","143-72",-94.674931,37.117084,NA,NA
"441","Cherokee",-94.92,"BAXTER SPRINGS",2010-09-08,370659094403601,21,0,c(-94.674931, 37.117084),"2010","143-72",-94.674931,37.117084,NA,NA
"442","Cherokee",-93.05,"BAXTER SPRINGS",2010-12-07,370659094403601,21,0,c(-94.674931, 37.117084),"2010","143-72",-94.674931,37.117084,NA,NA
"443","Cherokee",-93.74,"BAXTER SPRINGS",2011-03-08,370659094403601,21,0,c(-94.674931, 37.117084),"2011","143-72",-94.674931,37.117084,NA,NA
"444","Cherokee",-88.71,"BAXTER SPRINGS",2011-06-07,370659094403601,21,0,c(-94.674931, 37.117084),"2011","143-72",-94.674931,37.117084,NA,NA
"445","Cherokee",-99.89,"BAXTER SPRINGS",2011-09-07,370659094403601,21,0,c(-94.674931, 37.117084),"2011","143-72",-94.674931,37.117084,NA,NA
"446","Cherokee",-99.48,"BAXTER SPRINGS",2012-03-13,370659094403601,21,0,c(-94.674931, 37.117084),"2012","143-72",-94.674931,37.117084,NA,NA
"447","Cherokee",-92.8,"BAXTER SPRINGS",2012-06-06,370659094403601,21,0,c(-94.674931, 37.117084),"2012","143-72",-94.674931,37.117084,NA,NA
"448","Cherokee",-101.5,"BAXTER SPRINGS",2012-09-06,370659094403601,21,0,c(-94.674931, 37.117084),"2012","143-72",-94.674931,37.117084,NA,NA
"449","Cherokee",-93.6,"BAXTER SPRINGS",2013-06-13,370659094403601,21,0,c(-94.674931, 37.117084),"2013","143-72",-94.674931,37.117084,NA,NA
"450","Cherokee",-93.5,"BAXTER SPRINGS",2014-03-14,370659094403601,21,0,c(-94.674931, 37.117084),"2014","143-72",-94.674931,37.117084,NA,NA
"451","Cherokee",-99.82,"BAXTER SPRINGS",2014-12-11,370659094403601,21,0,c(-94.674931, 37.117084),"2014","143-72",-94.674931,37.117084,NA,NA
"452","Cherokee",-100.2,"BAXTER SPRINGS",2015-03-11,370659094403601,21,0,c(-94.674931, 37.117084),"2015","143-72",-94.674931,37.117084,NA,NA
"453","Cherokee",-96.9,"BAXTER SPRINGS",2015-10-21,370659094403601,21,0,c(-94.674931, 37.117084),"2015","143-72",-94.674931,37.117084,NA,NA
"454","Cherokee",-95.2,"BAXTER SPRINGS",2016-01-27,370659094403601,21,0,c(-94.674931, 37.117084),"2016","143-72",-94.674931,37.117084,NA,NA
"455","Cherokee",-103,"BAXTER SPRINGS",2016-05-06,370659094403601,21,0,c(-94.674931, 37.117084),"2016","143-72",-94.674931,37.117084,NA,NA
"456","Cherokee",-104.4,"BAXTER SPRINGS",2016-10-07,370659094403601,21,0,c(-94.674931, 37.117084),"2016","143-72",-94.674931,37.117084,NA,NA
"457","Cherokee",-95.4,"BAXTER SPRINGS",2017-05-08,370659094403601,21,0,c(-94.674931, 37.117084),"2017","143-72",-94.674931,37.117084,NA,NA
"458","Cherokee",-120.2,"BAXTER SPRINGS",2017-10-18,370659094403601,21,0,c(-94.674931, 37.117084),"2017","143-72",-94.674931,37.117084,NA,NA
"459","Cherokee",-100.3,"BAXTER SPRINGS",2018-05-21,370659094403601,21,0,c(-94.674931, 37.117084),"2018","143-72",-94.674931,37.117084,NA,NA
"460","Cherokee",-112.7,"BAXTER SPRINGS",2018-10-11,370659094403601,21,0,c(-94.674931, 37.117084),"2018","143-72",-94.674931,37.117084,NA,NA
"461","Cherokee",-101.9,"BAXTER SPRINGS",2019-01-25,370659094403601,21,0,c(-94.674931, 37.117084),"2019","143-72",-94.674931,37.117084,NA,NA
"462","Cherokee",-95.8,"BAXTER SPRINGS",2019-05-15,370659094403601,21,0,c(-94.674931, 37.117084),"2019","143-72",-94.674931,37.117084,NA,NA
"463","Cherokee",-93.7,"BAXTER SPRINGS",2019-10-09,370659094403601,21,0,c(-94.674931, 37.117084),"2019","143-72",-94.674931,37.117084,NA,NA
"464","Cherokee",-94.71,"BAXTER SPRINGS",2020-01-30,370659094403601,21,0,c(-94.674931, 37.117084),"2020","143-72",-94.674931,37.117084,NA,NA
"465","Cherokee",-108.17,"BAXTER SPRINGS",2021-01-22,370659094403601,21,0,c(-94.674931, 37.117084),"2021","143-72",-94.674931,37.117084,NA,NA
"466","Cherokee",-104.6,"BAXTER SPRINGS",2021-12-13,370659094403601,21,0,c(-94.674931, 37.117084),"2021","143-72",-94.674931,37.117084,NA,NA
"467","Cherokee",-100.5,"BAXTER SPRINGS",2022-06-29,370659094403601,21,0,c(-94.674931, 37.117084),"2022","143-72",-94.674931,37.117084,NA,NA
"468","Cherokee",-12.5,"KIRKWOOD",1951-01-01,371704094422601,21,0,c(-94.706595, 37.285242),"1951","71-0",-94.706595,37.285242,NA,NA
"469","Cherokee",-12.5,"KIRKWOOD",1951-01-04,371704094422601,21,0,c(-94.706595, 37.285242),"1951","71-0",-94.706595,37.285242,NA,NA
"470","Cherokee",-11.02,"KIRKWOOD",1951-03-01,371704094422601,21,0,c(-94.706595, 37.285242),"1951","71-0",-94.706595,37.285242,NA,NA
"471","Cherokee",-9.34,"KIRKWOOD",1951-10-26,371704094422601,21,0,c(-94.706595, 37.285242),"1951","71-0",-94.706595,37.285242,NA,NA
"472","Cherokee",-9.55,"KIRKWOOD",1951-12-28,371704094422601,21,0,c(-94.706595, 37.285242),"1951","71-0",-94.706595,37.285242,NA,NA
"473","Cherokee",-12.5,"KIRKWOOD",1952-01-04,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"474","Cherokee",-9.2,"KIRKWOOD",1952-01-30,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"475","Cherokee",-7.61,"KIRKWOOD",1952-02-28,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"476","Cherokee",-8,"KIRKWOOD",1952-03-28,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"477","Cherokee",-8.17,"KIRKWOOD",1952-05-02,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"478","Cherokee",-9.57,"KIRKWOOD",1952-06-13,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"479","Cherokee",-10.28,"KIRKWOOD",1952-06-30,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"480","Cherokee",-11.77,"KIRKWOOD",1952-08-30,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"481","Cherokee",-14.22,"KIRKWOOD",1952-10-03,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"482","Cherokee",-14.63,"KIRKWOOD",1952-11-28,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"483","Cherokee",-14.5,"KIRKWOOD",1952-12-31,371704094422601,21,0,c(-94.706595, 37.285242),"1952","71-0",-94.706595,37.285242,NA,NA
"484","Cherokee",-14.7,"KIRKWOOD",1953-01-28,371704094422601,21,0,c(-94.706595, 37.285242),"1953","71-0",-94.706595,37.285242,NA,NA
"485","Cherokee",-14.4,"KIRKWOOD",1953-03-26,371704094422601,21,0,c(-94.706595, 37.285242),"1953","71-0",-94.706595,37.285242,NA,NA
"486","Cherokee",-16.1,"KIRKWOOD",1953-05-29,371704094422601,21,0,c(-94.706595, 37.285242),"1953","71-0",-94.706595,37.285242,NA,NA
"487","Cherokee",-15.98,"KIRKWOOD",1953-06-30,371704094422601,21,0,c(-94.706595, 37.285242),"1953","71-0",-94.706595,37.285242,NA,NA
"488","Cherokee",-15,"KIRKWOOD",1953-07-31,371704094422601,21,0,c(-94.706595, 37.285242),"1953","71-0",-94.706595,37.285242,NA,NA
"489","Cherokee",-15.1,"KIRKWOOD",1953-09-05,371704094422601,21,0,c(-94.706595, 37.285242),"1953","71-0",-94.706595,37.285242,NA,NA
"490","Cherokee",-15.95,"KIRKWOOD",1953-09-30,371704094422601,21,0,c(-94.706595, 37.285242),"1953","71-0",-94.706595,37.285242,NA,NA
"491","Cherokee",-17.2,"KIRKWOOD",1953-11-02,371704094422601,21,0,c(-94.706595, 37.285242),"1953","71-0",-94.706595,37.285242,NA,NA
"492","Cherokee",-17.35,"KIRKWOOD",1953-11-30,371704094422601,21,0,c(-94.706595, 37.285242),"1953","71-0",-94.706595,37.285242,NA,NA
"493","Cherokee",-17.2,"KIRKWOOD",1953-12-30,371704094422601,21,0,c(-94.706595, 37.285242),"1953","71-0",-94.706595,37.285242,NA,NA
"494","Cherokee",-17.15,"KIRKWOOD",1954-01-29,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"495","Cherokee",-17.15,"KIRKWOOD",1954-03-02,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"496","Cherokee",-17.2,"KIRKWOOD",1954-04-02,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"497","Cherokee",-16.97,"KIRKWOOD",1954-05-28,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"498","Cherokee",-19.2,"KIRKWOOD",1954-06-30,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"499","Cherokee",-19.45,"KIRKWOOD",1954-08-03,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"500","Cherokee",-19,"KIRKWOOD",1954-08-31,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"501","Cherokee",-19.35,"KIRKWOOD",1954-09-30,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"502","Cherokee",-18.8,"KIRKWOOD",1954-10-29,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"503","Cherokee",-18.25,"KIRKWOOD",1954-11-30,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"504","Cherokee",-17.75,"KIRKWOOD",1954-12-31,371704094422601,21,0,c(-94.706595, 37.285242),"1954","71-0",-94.706595,37.285242,NA,NA
"505","Cherokee",-17.68,"KIRKWOOD",1955-01-31,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"506","Cherokee",-17.56,"KIRKWOOD",1955-02-28,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"507","Cherokee",-17.35,"KIRKWOOD",1955-03-31,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"508","Cherokee",-17.3,"KIRKWOOD",1955-05-01,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"509","Cherokee",-16.3,"KIRKWOOD",1955-05-31,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"510","Cherokee",-15.6,"KIRKWOOD",1955-06-30,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"511","Cherokee",-15.64,"KIRKWOOD",1955-07-30,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"512","Cherokee",-15.43,"KIRKWOOD",1955-08-30,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"513","Cherokee",-15.05,"KIRKWOOD",1955-09-28,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"514","Cherokee",-13.28,"KIRKWOOD",1955-10-31,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"515","Cherokee",-14.05,"KIRKWOOD",1955-11-30,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"516","Cherokee",-14.5,"KIRKWOOD",1955-12-30,371704094422601,21,0,c(-94.706595, 37.285242),"1955","71-0",-94.706595,37.285242,NA,NA
"517","Cherokee",-14.9,"KIRKWOOD",1956-01-30,371704094422601,21,0,c(-94.706595, 37.285242),"1956","71-0",-94.706595,37.285242,NA,NA
"518","Cherokee",-15.4,"KIRKWOOD",1956-02-29,371704094422601,21,0,c(-94.706595, 37.285242),"1956","71-0",-94.706595,37.285242,NA,NA
"519","Cherokee",-15.15,"KIRKWOOD",1956-03-30,371704094422601,21,0,c(-94.706595, 37.285242),"1956","71-0",-94.706595,37.285242,NA,NA
"520","Cherokee",-15.4,"KIRKWOOD",1956-04-30,371704094422601,21,0,c(-94.706595, 37.285242),"1956","71-0",-94.706595,37.285242,NA,NA
